id,text,label
1103,Gesconsult: «La volatilidad ha llegado para quedarse un tiempo»,2
1104,Uber abandonará Hungría el 24 de julio por la nueva legislación,2
1105,El coronavirus provoca una caída récord en marzo de usuarios de transporte público en España,2
1106,"""El Ibex no puede permitirse el lujo de dar un paso atrás frente a los 9.000 puntos""",2
1107,Europa tiene todas las papeletas para salir derrotada en una guerra comercial por Ucrania,2
1108,El Gobierno rescinde dos contratos del AVE a Castellón,2
1109,El Ibex mantiene el freno con el rebrote del coronavirus y otras noticias a esta hora,2
1110,Las materias primas sacuden el loco timón de la recuperación,0
1111,Reforma eléctrica es un riesgo para el crecimiento económico: IMEF,2
1112,El Gobierno aprueba un nuevo decreto de transición de la PAC y 'calienta' las protestas en el campo andaluz,0
1113,"El Ibex 35 cede un 1,3% en la semana, la mayor caída en mes y medio",2
1114,El Tesoro reta al mercado con otra emisión extraordinaria de deuda,0
1115,La gasolina y el gasóleo arrancan el año con subidas de casi el 2%,0
1116,Euskadi entra en alerta roja,2
1117,"Montero ve ""difícil"" especificar cuándo se volverá a un crecimiento del PIB similar al de antes de la crisis del coronavirus",2
1118,"Pimec afirma que la reforma laboral ""es puro maquillaje"" y la Generalitat la ve ""positiva""",2
1119,Déficit público: malas perspectivas,2
1120,"El Ibex pierde el 8.800 presionado por Wall Street, la deuda y el petróleo",2
1121,España lidera el paro en la UE con la llegada de la segunda ola de la pandemia: el difícil panorama laboral en un gráfico,2
1122,La OPEP pacta ampliar los recortes nueve meses pero no impide la caída del crudo,2
1123,"El bono español, en mínimos desde marzo",2
1124,"El FMI sacude a España y empeora déficit, deuda, PIB y paro",2
1125,La Autoridad Fiscal prevé que España continúe en déficit en 2022,2
1126,"Los trabajadores han perdido un 12,5% de poder adquisitivo desde que estalló la crisis",2
1127,"Por efecto tarifas, el mercado ve más inflación en 2019 y lenta baja de tasas",2
1128,Perú necesita 145.000 millones para infraestructuras en la próxima década,2
1129,Las renovables consideran que la nueva subasta que baraja celebrar Industria es discriminatoria,2
1130,"Cae el dólar, vuelve el interés por el riesgo antes del dato de ventas minoristas",2
1131,Los inspectores de Hacienda advierten de que la economía sumergida puede aumentar con el estado de alarma,0
1132,Wall Street suma un descenso más motivado por las relaciones con China,2
1133,Polanco (AseBio): “El sistema innovador no responde al potencial de España”,2
1134,Una banca todavía convaleciente,2
1135,Bruselas reduce a 20 días el plazo para recuperar ahorros en caso de quiebra bancaria,2
1136,Los expertos apuntan ya a una recesión este año,2
1137,El sector eólico teme recortes en la inversión y que se paralicen muchos proyectos de renovables,2
1138,Garamendi dice que «no entiende» la actitud del Gobierno en la renovación de los ERTEs,2
1139,El Ibex-35 adelgaza su ascenso tras la bajada de tipos en EE UU,2
1140,La deuda pública resta 4.300 millones de euros al patrimonio de la banca,2
1141,El paro semanal enfría a Wall Street y Merck lastra al Dow Jones,2
1142,"El Ibex 35 amanece con una caída del 0,25% y defiende los 8.800 enteros, con el crudo en máximos",2
1143,La energía y los problemas de suministro disparan un 18% los precios industriales,0
1144,Las sanciones y la amenaza de 'default' hunden el rublo un 62% desde la invasión rusa en Ucrania,2
1145,"El FMI calcula que la economía mundial podría crecer hasta un 0,2% menos por el coronavirus",2
1146,Operación 'matar' al rublo: nuevo récord en su cruce con el dólar,2
1147,Alertan por nuevo fraude a clientes de BBVA por cargo de GNP,2
1148,S&P coloca a la banca francesa en perspectiva negativa a largo plazo,2
1149,El petróleo sube tras el acuerdo de la OPEP + de mantener bajo control el aumento de la producción en 2021,0
1150,Aviones con menos pasajeros y billetes más caros para el post coronavirus,2
1151,"Reino Unido negociará un Brexit ""duro"" a partir de marzo de 2017",2
1152,El Congreso prorroga el miércoles los ERTE y las ayudas a autónomos y grandes empresas,0
1153,Otro verano en los aeropuertos españoles amenazado por los conflictos laborales del aire,2
1154,Italia cree que el coronavirus puede penalizar su crecimiento en 2020,2
1155,"Reino Unido, cada vez más vulnerable",2
1156,Ronda de expertos: España será rescatada si el BCE no compra deuda soberana,2
1157,"Los precios suben ligeramente al 0,5% por los alimentos",0
1158,Las empresas gallegas prevén dos años más de parón económico por la guerra en Ucrania,2
1159,Iberdrola suspende contratos con clientes e inversiones tras el plan de recortes,2
1160,"Termómetro de la economía': el PIB todavía está un 3,6% por debajo de los niveles pre-pandemia",2
1161,"El Ibex entrega los 8.600 puntos con una caída del 0,2% en su tercera semana a la baja",2
1162,El coronavirus pincha el 'boom' de megacompras,0
1163,Las pistas que hacen pensar que el rebote de las dos últimas semanas no se prolongará mucho más en Europa,0
1164,El Ibex se atraganta con la recuperación y cierra como la peor Bolsa europea del año,2
1165,El Ibex cierra con su peor caída de todo el año,2
1166,Pacto insuficiente para sostener el empleo,2
1167,El PIB podría volver a registrar tasas negativas en el tercer trimestre,2
1168,"Los hackers robaron 9,8 millones de dólares en criptomonedas",0
1169,El Ibex pierde 93.000 millones en seis meses,2
1170,Las empresas abandonan obras públicas ante la crisis de precios y suministros,2
1171,"Ciberdelincuencia, una gran amenaza oculta tras la tecnología",0
1172,Aumentan los recelos de los conductores hacia el coche autónomo a consecuencia de los accidentes,2
1173,España deja de recibir gas a través del gasoducto que cruza Marruecos,2
1174,El Ibex 35 cierra la semana en ‘rojo’ y resiste con apuros en los 8.000 puntos,2
1175,La banca europea anticipa un deterioro del capital por la nueva norma de provisiones,2
1176,El Ibex regresa a los 9.800 puntos,0
1177,Renta 2016: España recauda un 10% menos que la media de la UE en los impuestos más importantes,2
1178,"El Euribor trastoca la estrategia de la banca, abocada a dos años muy duros",0
1179,El desastre monetario de Turquía,2
1180,Carrefour vendió falso jamón ibérico de bellota de Comapa en Navidad,2
1181,S&P prevé una caída del 2% de las emisiones de deuda por el encarecimiento de los costes,2
1182,La luz subirá este lunes un 12% sin superar los 200 euros/MWh,0
1183,"París no escapa a los temores al ""brexit"" y cierra en rojo (-0,49 %)",2
1184,El Gobierno descarta alcanzar el superávit en 2021,2
1185,La OCU ha recibido más de 600 denuncias por el fallo de los motores Renault,0
1186,La bolsa cae por la indecisión y las contradicciones,2
1187,La epidemia supera el coste económico de otras graves crisis como el SARS o el ébola,0
1188,Sindicatos y dirección de CaixaBank continúan alejados en negociación del ERE,2
1189,Ibex 35: riesgo de ruptura de soportes,2
1190,El Estado y la Generalitat dejaron de ejecutar en Catalunya 5.350 millones entre 2013 y 2020,2
1191,La Fed evita confirmar el inicio de un ciclo de recortes de tipos de interés,2
1192,"Organismo marroquí revisa a la baja el crecimiento en el 2,7 % en 2019",2
1193,"El Ibex 35 cae un 0,42% y pierde los 8.700 enteros",2
1194,Luxemburgo condena a España por no aplicar bien la norma para reducir la contaminación industrial,2
1195,El mayor riesgo político para el mercado europeo es Francia,2
1196,"El BCE amonesta a España: ""Oculta un déficit estructural abultado y creciente""",2
1197,"Dancausa (Bankinter): ""En los próximos tres meses se mostrará el impacto de la crisis en toda su magnitud""",2
1198,"Google, Meta y Twitter, a juicio por ley para compartir datos",2
1199,Rabobank lleva la contraria al mercado y anticipa recesión en EEUU a final de 2020,2
1200,Bancos y Telefónica entorpecen la subida de la Bolsa española,2
1201,Peso pierde ante mayores preocupaciones sobre conflicto Rusia-Ucrania,2
1202,"La bolsa española pierde un 1,27 % en su peor semana en casi dos meses",2
1203,"El paro esconde que 3,3 millones de españoles siguen en ERTE",2
1204,Las sanciones hunden la producción de crudo de Irán a niveles de hace 20 años,2
1205,Francia hará ajustes suplementarios en 2014 para cumplir con el déficit,0
1206,"""El coronavirus está matando la economía global""",2
1207,"El Ibex repite caídas, CaixaBank revoluciona las cuentas remuneradas y otras noticias del día",2
1208,"Bruselas advierte de que será ""difícil"" encontrar alternativas al suministro ucraniano de cereales",2
1209,"El Nikkei pierde hoy un 2%, pero cierra su mejor mes desde marzo",0
1210,El cierre perimetral hunde las reservas de Semana Santa en Canarias,2
1211,La industria paga un 44% más este año por la energía,2
1212,"El Brent sube un 0,09 %, hasta 66,55 dólares",0
1213,La sangría bursátil continúa tras el ataque a la central nuclear ucraniana,2
1214,The Economist tumba otra vez el precio de la vivienda en España,2
1215,Conthe se pregunta que si CEOE quiere abaratar despido por qué no se opone al blindaje de directivos,0
1216,"Nouriel Roubini: ""España tiene una crisis bancaria masiva""",2
1217,El Ibex vuelve a perder los 9.000 puntos con el lastre de Santander,2
1218,Caos judicial por los despidos por Covid,2
1219,"Comisiones bancarias, suman y siguen",0
1220,Banxico y Hacienda advierten riesgo con criptomonedas: ‘no cumplen función de dinero’,2
1221,"Bruselas pide más reformas a España, que se encuentra entre los peores países de la UE en materia social",2
1222,"El FMI prevé una contracción del 3,2% en la zona euro y del 0,5% a nivel mundial",2
1223,Moody’s advierte que los 100.000M en préstamos ICO se quedan cortos,2
1224,La banca impide al Ibex sumarse a la recuperación,2
1225,"El Nikkei retrocede un 1,8%, hasta mínimos de dos años y medio",2
1226,"Pases pasivos, la bomba de deuda que busca desactivar el Banco Central",2
1227,España sigue siendo el país de la UE con más paro y duplica la media europea,2
1228,"Cataluña, la comunidad más endeuda de España, 2,5 veces más que Madrid",2
1229,El Ibex-35 cierra a la baja por la presión de los grandes valores,2
1230,La inflación se dispara y alcanza su tasa más alta en 29 años,2
1231,China echa el cierre a la Bolsa por primera vez en su historia,2
1232,"Draghi arrastra a las bolsas europeas y la española cae el 0,43 %",2
1233,El Ibex fracasa en su intento de rebote por los datos macro de EEUU,2
1234,El bitcóin sufre su peor racha desde marzo en medio de una ofensiva regulatoria,2
1235,El Tesoro necesita vender 67.000 millones en bonos durante los próximos cuatro meses,2
1236,La banca europea tendrá que reducir sus costes en 45.000 millones en tres años para ser competitiva,2
1237,S&P: España seguirá en recesión en 2013 pero ve positivas las exportaciones,0
1238,El BCE contempla un escenario diabólico de crecimiento con fuerte volatilidad en los precios,2
1239,Otro año de ajustes para la banca,2
1240,"India sobreestimó 2,5 puntos del PIB en últimos seis años, según exasesor",2
1241,"La CE excluye el pago de 19,33 millones de fondos europeos agrícolas a España",1
1242,Wall Street termina en baja evaluando impacto de sanciones a Rusia tras anuncios de Putin,2
1243,Bruselas reitera que expedientará a España por el decreto de la CNE a finales de mes o principios de mayo,2
1244,"Qlik: ""Vivimos una guerra por los datos de los usuarios""",2
1245,MainFirst calcula que los ciberataques equivalen «a la tercera economía del mundo»,2
1246,Goldman Sachs recorta su previsión de PIB para EEUU tras el bloqueo al plan de Biden,1
1247,"El Banco de España confirma que el Euríbor cerró 2019 en el -0,261%",2
1248,Putin deja a Occidente en duda ante la crisis de Ucrania,0
1249,El Ibex-35 deja escapar los 9.300 puntos en su primera caída tras seis sesiones de ascensos,2
1250,"La Bolsa española cae el 0,26 % tras la apertura y pierde los 9.200 puntos",2
1251,"El Ibex cae un 8,6% en cinco días y retrocede a su nivel más bajo desde febrero",2
1252,España incumplirá los objetivos europeos de deuda pública,2
1253,"España, el país OCDE que más empleo altamente productivo destruye desde 2010",2
1254,El dólar baja frente al euro y cierra mixto ante resto de divisas destacadas,2
1255,Rusia invade Ucrania: tiemblan los mercados,0
1256,Los precios encadenan siete meses en negativo por la caída de la electricidad y la telefonía,2
